simulation_id,Timepoint,analyte,upper_ci,lower_ci,value,Exp_Type,Treatment
14,12,doc_mgperL,8.568275801572913,6.958625941215025,8.037181762145183,ColEx,Control
15,1,Ca_ppm,1.9242801118550843,1.4600666999489584,1.74193920907003,ColEx,Freshwater
15,1,conductivity_uSpercm,105.43992100455091,101.37752325149191,104.01370559959994,ColEx,Freshwater
15,1,doc_mgperL,15.13408395207988,9.241171356697341,12.679250639605865,ColEx,Freshwater
15,2,Ca_ppm,1.006938961177907,0.8106252012819235,0.9322527045178073,ColEx,Freshwater
15,2,conductivity_uSpercm,62.42753422250698,60.11756079423907,61.728322356703984,ColEx,Freshwater
15,2,doc_mgperL,19.05468259013763,13.589729807189848,16.406507909493236,ColEx,Freshwater
15,3,Ca_ppm,0.5818693866180841,0.47576426714559295,0.545930721470984,ColEx,Freshwater
15,3,conductivity_uSpercm,39.54728045920337,37.72556669239952,38.962087763834965,ColEx,Freshwater
15,3,doc_mgperL,20.558658288373053,16.16142737004915,18.282996497670666,ColEx,Freshwater
15,4,Ca_ppm,0.3928996218147378,0.3308470262823461,0.3672831997204268,ColEx,Freshwater
15,4,conductivity_uSpercm,27.095431945426302,25.752747710975072,26.665324610402685,ColEx,Freshwater
15,4,doc_mgperL,20.449232828970263,16.058138103226852,18.738775723316607,ColEx,Freshwater
15,5,Ca_ppm,0.30382158086137817,0.2617564934022968,0.2852482080740604,ColEx,Freshwater
15,5,conductivity_uSpercm,20.354921169472885,19.31970853416282,20.054441116377376,ColEx,Freshwater
15,5,doc_mgperL,20.05648290600429,15.876148596250253,18.377221330544028,ColEx,Freshwater
